,c_cluster,cancelled_contracts,claims_rate,educ,first_policy,has_all,has_children,is_profit,location,mon_value,p_cluster,premium_health,premium_household,premium_life,premium_motor,premium_total,premium_work_comp,salary_year
3103,0,0,1.0,2 - High School,1976.0,1,1.0,0,4.0,-25.0,1,227.6,546.2,60.01,91.24,1035.96,110.91,16692.0
3104,1,0,0.45,3 - BSc/MSc,1990.0,1,0.0,1,3.0,433.97,1,268.83,339.5,106.91,111.8,839.5999999999999,12.56,53700.0
3105,0,0,1.11,3 - BSc/MSc,1991.0,1,1.0,0,4.0,-104.57,1,231.71,156.15,41.12,239.49,706.9200000000001,38.45,13884.0
3106,1,1,0.42,3 - BSc/MSc,1983.0,0,0.0,1,2.0,310.51,0,216.04,18.35,-1.11,337.73,582.79,10.67,50916.0
3107,0,0,0.89,1 - Basic,1985.0,1,1.0,1,1.0,142.81,1,167.92,1153.55,15.78,29.56,1518.84,152.03,7332.0
3108,0,0,0.73,1 - Basic,1994.0,1,0.0,1,3.0,186.27,1,222.93,235.05,135.58,167.7,785.0400000000001,23.78,23808.0
3109,1,0,0.37,2 - High School,1997.0,1,1.0,1,4.0,360.63,0,171.81,57.8,26.45,335.62,615.24,23.56,38412.0
3110,1,0,0.35,1 - Basic,1989.0,1,1.0,1,4.0,442.31,0,94.35,162.25,63.79,331.73,723.91,71.79,33240.0
3111,0,0,0.78,2 - High School,1978.0,1,1.0,1,4.0,253.94,1,154.14,854.6,128.58,55.9,1287.6799999999998,94.46,11268.0
3112,2,0,0.36,3 - BSc/MSc,1992.0,1,1.0,1,1.0,646.0,1,168.7,546.2,54.9,179.7,1043.96,94.46,19836.0
3113,0,0,0.96,1 - Basic,1994.0,1,1.0,1,3.0,15.23,0,130.47,412.85,49.01,302.28,903.39,8.78,16512.0
3114,1,0,0.33,3 - BSc/MSc,1980.0,1,0.0,1,1.0,439.42,0,72.68,118.35,20.67,464.42,688.68,12.56,31272.0
3115,1,0,0.2,3 - BSc/MSc,1985.0,1,1.0,1,4.0,465.55,0,125.69,47.8,39.34,376.07,616.24,27.34,16248.0
3116,1,0,0.48,4 - PhD,1992.0,1,0.0,1,1.0,375.63,0,145.14,192.8,12.89,398.74,764.3499999999999,14.78,39072.0
3117,1,1,0.36,3 - BSc/MSc,1984.0,0,1.0,1,1.0,367.19,0,176.7,39.45,3.0,392.52,611.67,-0.11,22764.0
3118,0,0,0.86,1 - Basic,1984.0,1,1.0,1,1.0,85.92,1,61.01,298.4,219.93,26.45,819.72,213.93,4032.0
3119,1,0,0.15,2 - High School,1992.0,1,0.0,1,4.0,859.84,1,110.02,564.0,43.23,182.59,1038.0900000000001,138.25,43500.0
3120,1,0,0.3,3 - BSc/MSc,1980.0,1,0.0,1,4.0,500.98,0,175.81,187.25,43.23,338.73,749.8,4.78,53580.0
3121,1,0,0.25,3 - BSc/MSc,1998.0,1,0.0,1,1.0,533.76,0,140.36,177.8,20.56,382.85,740.24,18.67,48960.0
3122,1,0,0.44,2 - High School,1988.0,1,1.0,1,4.0,315.84,0,136.58,15.0,63.79,328.84,604.9999999999999,60.79,40908.0
3123,1,1,0.44,2 - High School,1989.0,0,0.0,1,1.0,287.07,0,202.15,-30.55,17.56,325.06,590.11,45.34,41844.0
3124,0,0,1.06,1 - Basic,1986.0,1,1.0,0,4.0,-79.01,0,101.24,401.2,54.01,322.17,914.96,36.34,29496.0
3125,1,0,0.28,2 - High School,1981.0,1,1.0,1,1.0,427.75,0,128.58,48.35,23.56,393.63,629.6800000000001,35.56,41376.0
3126,0,0,1.07,3 - BSc/MSc,1991.0,1,1.0,0,3.0,-84.9,0,108.13,280.6,59.9,342.62,827.59,36.34,40440.0
3127,0,0,1.1,1 - Basic,1998.0,1,0.0,0,4.0,-116.46,1,145.25,401.75,29.34,202.15,899.29,120.8,37476.0
3128,2,0,0.24,3 - BSc/MSc,1976.0,1,1.0,1,4.0,715.46,1,127.69,457.85,47.01,235.6,971.2800000000001,103.13,22548.0
3129,1,0,0.73,1 - Basic,1975.0,1,1.0,1,1.0,179.26,1,178.81,234.5,24.45,204.26,760.6,118.58,26352.0
3130,0,0,1.04,3 - BSc/MSc,1988.0,1,1.0,0,4.0,-46.78,0,135.36,8.9,1.89,428.19,596.12,21.78,28776.0
3131,1,0,0.53,1 - Basic,1993.0,1,0.0,1,2.0,454.88,1,119.8,529.0,49.12,232.6,1013.2,82.68,48660.0
3132,0,1,1.14,3 - BSc/MSc,1990.0,0,1.0,0,1.0,-103.21,0,91.35,-40.55,20.67,475.31,605.1099999999999,17.78,24588.0
3133,0,0,0.84,3 - BSc/MSc,1996.0,1,1.0,1,2.0,98.46,1,260.05,192.25,67.79,165.92,754.8,68.79,48120.0
3134,0,0,1.03,2 - High School,1992.0,1,0.0,0,4.0,-56.34,1,181.7,629.55,190.48,71.57,1104.6399999999999,31.34,42816.0
3135,0,0,0.87,4 - PhD,1987.0,1,1.0,1,1.0,59.45,0,135.47,84.45,4.78,433.86,668.5600000000001,10.0,22116.0
3136,1,0,0.35,2 - High School,1994.0,1,1.0,1,2.0,381.86,0,222.82,73.35,15.67,306.28,629.68,11.56,23304.0
3137,2,1,0.15,4 - PhD,1992.0,0,1.0,1,1.0,850.28,0,147.36,549.55,-2.0,303.28,1026.6399999999999,26.45,38568.0
3138,0,1,0.97,3 - BSc/MSc,1979.0,0,1.0,1,4.0,2.34,1,269.05,450.65,-6.0,185.59,944.63,39.34,23232.0
3139,1,0,0.61,2 - High School,1987.0,1,1.0,1,1.0,297.62,0,104.02,313.95,35.23,352.4,832.1599999999999,26.56,31248.0
3140,0,0,0.89,2 - High School,1984.0,1,1.0,1,2.0,46.91,1,306.39,116.7,17.56,98.24,664.3599999999999,125.47,13452.0
3141,0,0,0.82,1 - Basic,1993.0,1,1.0,1,4.0,92.79,1,121.58,74.45,68.79,290.61,667.56,112.13,50208.0
3142,1,0,0.56,1 - Basic,1993.0,1,0.0,1,4.0,345.07,1,143.36,323.4,122.58,155.14,836.83,92.35,41916.0
3143,1,0,0.39,4 - PhD,1988.0,1,0.0,1,4.0,419.18,0,278.72,163.35,5.89,274.94,733.79,10.89,50808.0
3144,1,0,0.22,3 - BSc/MSc,1989.0,1,1.0,1,4.0,510.99,0,141.36,112.8,23.67,399.52,689.2399999999999,11.89,34128.0
3145,0,0,1.0,3 - BSc/MSc,1988.0,1,1.0,0,4.0,-25.0,0,73.57,30.0,1.89,506.65,623.0,10.89,31044.0
3146,0,1,1.03,1 - Basic,1985.0,0,1.0,0,4.0,-41.21,0,107.91,-11.1,17.67,427.86,576.2199999999999,22.78,30936.0
3147,0,0,0.79,1 - Basic,1992.0,1,1.0,1,4.0,181.26,1,175.7,501.75,101.13,206.26,1004.2900000000001,19.45,28068.0
3148,0,0,1.0,2 - High School,1994.0,1,1.0,0,3.0,-25.0,1,361.29,211.15,11.67,87.35,747.92,76.46,11616.0
3149,0,1,1.06,3 - BSc/MSc,1993.0,0,1.0,0,1.0,-58.0,0,52.01,-30.0,3.0,533.99,589.0,0.0,32256.0
3150,0,1,1.16,4 - PhD,1981.0,0,1.0,0,4.0,-114.0,0,28.56,-45.0,3.0,559.44,591.0,-2.0,32412.0
3151,0,0,0.74,2 - High School,1995.0,1,1.0,1,4.0,210.39,1,224.93,391.75,113.02,132.36,905.4,43.34,20376.0
3152,1,0,0.79,2 - High School,1983.0,1,0.0,1,1.0,173.48,1,209.04,397.85,81.57,116.91,924.2799999999999,118.91,48912.0
3153,0,1,1.06,3 - BSc/MSc,1981.0,0,1.0,0,3.0,-61.1,0,84.46,-10.55,11.89,490.87,587.22,-3.11,36504.0
3154,0,0,0.91,4 - PhD,1992.0,1,1.0,1,1.0,34.8,0,168.92,62.8,7.0,407.52,649.24,3.0,25404.0
3155,0,0,0.97,3 - BSc/MSc,1979.0,1,1.0,0,2.0,-6.22,0,209.15,59.45,18.78,349.51,653.56,16.67,30744.0
3156,0,0,0.92,4 - PhD,1978.0,1,1.0,1,4.0,24.34,0,60.9,39.45,8.89,514.54,633.67,9.89,22296.0
3157,1,0,0.69,3 - BSc/MSc,1977.0,1,0.0,1,2.0,209.6,0,214.15,201.15,7.78,305.39,761.92,33.45,47160.0
3158,1,0,0.45,3 - BSc/MSc,1985.0,1,0.0,1,4.0,378.07,1,293.5,192.25,42.23,210.04,738.8,0.78,51828.0
3159,0,0,1.0,2 - High School,1986.0,1,1.0,0,3.0,-25.0,0,215.82,108.9,21.56,280.61,675.1199999999999,48.23,19512.0
3160,0,0,0.91,3 - BSc/MSc,1991.0,1,0.0,1,1.0,36.45,1,310.17,93.9,32.45,229.82,681.2300000000001,14.89,42636.0
3161,1,0,0.32,3 - BSc/MSc,1987.0,1,1.0,1,3.0,440.42,0,71.68,102.8,19.67,468.42,685.24,22.67,35976.0
3162,1,1,0.19,4 - PhD,1996.0,0,1.0,1,1.0,411.09,0,104.02,-45.0,7.0,476.09,587.11,-2.0,29472.0
3163,1,0,0.68,2 - High School,1990.0,1,0.0,1,1.0,250.94,1,208.04,358.95,42.34,233.6,875.16,32.23,37200.0
3164,0,1,1.06,3 - BSc/MSc,1993.0,0,1.0,0,4.0,-61.21,0,60.9,-20.55,3.0,527.32,599.11,7.89,34464.0
3165,0,0,0.99,2 - High School,1985.0,1,1.0,0,3.0,-17.33,0,49.12,97.8,15.67,496.65,667.2399999999999,8.0,48192.0
3166,0,0,0.91,2 - High School,1993.0,1,0.0,1,4.0,29.01,0,194.48,38.35,54.01,287.61,616.6800000000001,42.23,46704.0
3167,1,1,0.36,4 - PhD,1974.0,0,1.0,1,2.0,322.42,0,92.24,-55.0,18.78,480.09,594.9999999999999,3.89,37020.0
3168,0,0,1.01,3 - BSc/MSc,1975.0,1,1.0,0,4.0,-29.0,0,25.56,15.0,4.0,549.55,596.1099999999999,2.0,25800.0
3169,0,0,0.92,1 - Basic,1984.0,1,1.0,1,2.0,28.45,0,63.9,64.45,0.89,508.43,649.56,11.89,26808.0
3170,1,0,0.14,3 - BSc/MSc,1984.0,1,1.0,1,4.0,478.54,0,63.68,5.0,7.78,490.76,585.9999999999999,18.78,37008.0
3171,1,0,0.52,4 - PhD,1978.0,1,1.0,1,1.0,288.17,0,210.93,93.35,41.34,276.72,658.7900000000001,36.45,19848.0
3172,0,0,0.98,3 - BSc/MSc,1976.0,1,0.0,0,4.0,-14.21,0,106.13,38.35,27.56,448.75,636.68,15.89,36060.0
3173,0,0,0.85,3 - BSc/MSc,1982.0,1,1.0,1,1.0,67.92,0,111.8,62.8,6.78,416.41,621.13,23.34,32376.0
3174,0,1,1.12,3 - BSc/MSc,1985.0,0,1.0,0,1.0,-94.0,0,108.02,-35.0,-5.0,479.09,593.11,6.0,25596.0
3175,1,0,0.44,2 - High School,1985.0,1,1.0,1,3.0,371.41,1,261.05,132.25,24.67,264.16,709.8,27.67,9924.0
3176,1,0,0.69,3 - BSc/MSc,1983.0,1,0.0,1,4.0,210.71,1,239.49,226.7,35.23,229.71,772.36,41.23,41352.0
3177,0,0,0.98,3 - BSc/MSc,1975.0,1,1.0,0,4.0,-8.44,1,269.83,197.25,20.56,233.49,737.6899999999998,16.56,14472.0
3178,0,0,0.89,2 - High School,1979.0,1,1.0,1,1.0,69.46,1,176.59,309.5,215.04,108.91,838.7099999999999,28.67,20256.0
3179,1,0,0.4,3 - BSc/MSc,1978.0,1,1.0,1,3.0,326.4,0,177.59,33.35,17.56,351.4,582.79,2.89,30312.0
3180,0,0,0.67,2 - High School,1980.0,1,0.0,1,3.0,212.6,1,225.82,157.25,138.36,91.13,711.8,99.24,15768.0
3181,0,0,1.0,3 - BSc/MSc,1990.0,1,1.0,0,4.0,-27.54,0,59.79,13.35,6.78,489.87,585.68,15.89,26316.0
3182,0,0,0.9,2 - High School,1990.0,1,1.0,1,3.0,63.24,1,177.81,411.75,208.15,88.24,910.4,24.45,13776.0
3183,2,0,0.22,1 - Basic,1978.0,1,1.0,1,1.0,606.02,1,174.7,298.4,97.13,152.03,805.7199999999999,83.46,16416.0
3184,0,0,1.03,2 - High School,1975.0,1,1.0,0,1.0,-50.56,1,218.04,166.7,110.02,84.46,730.3599999999999,151.14,10368.0
3185,2,0,0.63,1 - Basic,1991.0,1,1.0,1,1.0,297.17,0,114.91,309.5,47.12,322.17,861.49,67.79,24324.0
3186,1,0,0.53,3 - BSc/MSc,1994.0,1,0.0,1,1.0,251.94,1,288.5,18.35,37.34,209.26,583.7900000000001,30.34,36732.0
3187,1,1,0.61,2 - High School,1996.0,0,1.0,1,4.0,243.94,0,197.37,127.25,91.35,280.94,696.91,-12.0,33276.0
3188,1,0,0.69,3 - BSc/MSc,1983.0,1,1.0,1,1.0,231.27,0,141.36,280.05,28.56,358.4,832.15,23.78,32760.0
3189,0,0,0.97,2 - High School,1986.0,0,1.0,0,1.0,-15.22,1,238.6,82.25,13.67,0.0,357.97,23.45,25320.0
3190,0,0,0.94,3 - BSc/MSc,1981.0,1,1.0,1,1.0,20.23,0,122.8,156.15,45.23,363.29,723.9200000000001,36.45,41484.0
3191,0,0,0.66,3 - BSc/MSc,1995.0,1,1.0,1,3.0,261.72,1,101.13,304.5,104.02,286.72,849.6,53.23,9408.0
3192,1,0,0.52,3 - BSc/MSc,1983.0,1,1.0,1,1.0,289.06,0,238.6,83.9,3.89,321.84,652.12,3.89,29196.0
3193,1,1,0.52,3 - BSc/MSc,1976.0,0,1.0,1,3.0,297.62,0,184.7,122.8,41.23,326.73,675.46,-4.11,36768.0
3194,2,0,0.51,3 - BSc/MSc,1990.0,1,1.0,1,1.0,371.63,1,291.5,250.6,58.9,174.7,804.3699999999999,28.67,14820.0
3195,1,0,0.61,3 - BSc/MSc,1979.0,1,1.0,1,4.0,200.83,0,243.38,13.9,16.56,262.05,586.0099999999999,50.12,22080.0
3196,1,0,0.16,2 - High School,1996.0,1,0.0,1,1.0,496.78,0,86.24,72.25,5.89,443.64,620.8,12.78,36048.0
3197,0,0,0.88,1 - Basic,1991.0,1,1.0,1,3.0,87.91,1,158.03,455.1,83.46,221.04,947.08,29.45,40440.0
3198,1,0,0.21,2 - High School,1976.0,1,1.0,1,3.0,612.22,0,164.81,261.15,18.67,341.73,802.03,15.67,30876.0
3199,0,0,0.87,3 - BSc/MSc,1976.0,1,1.0,1,3.0,61.57,0,145.25,122.8,22.67,383.96,688.2399999999999,13.56,45732.0
3200,2,0,0.58,2 - High School,1982.0,1,1.0,1,4.0,325.61,1,272.05,300.6,100.13,60.79,844.48,110.91,12588.0
3201,0,0,0.9,2 - High School,1977.0,1,1.0,1,1.0,37.79,0,124.69,53.9,16.78,428.86,632.12,7.89,27624.0
3202,1,0,0.25,2 - High School,1991.0,1,0.0,1,3.0,644.45,1,178.59,358.95,166.03,144.47,898.05,50.01,46308.0
3203,0,0,0.99,2 - High School,1991.0,1,1.0,0,2.0,-16.11,1,281.61,221.7,8.89,202.04,773.36,59.12,20400.0
3204,1,1,0.65,3 - BSc/MSc,1994.0,0,1.0,1,4.0,195.6,1,240.38,82.25,73.57,230.82,627.02,-5.11,20112.0
3205,1,1,0.44,4 - PhD,1979.0,0,0.0,1,4.0,310.51,0,192.48,38.35,28.45,343.51,602.7900000000001,-4.0,39468.0
3206,0,1,0.94,3 - BSc/MSc,1977.0,0,1.0,1,2.0,11.8,0,62.9,52.8,-5.0,495.65,611.3499999999999,-2.0,30444.0
3207,1,0,0.63,2 - High School,1989.0,1,0.0,1,4.0,305.84,1,215.82,392.85,105.02,126.58,902.28,62.01,49860.0
3208,0,1,1.05,4 - PhD,1983.0,0,1.0,0,4.0,-51.0,0,16.67,10.0,-6.0,566.33,593.0,-10.0,33828.0
3209,1,1,0.08,3 - BSc/MSc,1975.0,0,1.0,1,3.0,452.55,0,41.12,-45.55,0.0,529.1,570.22,-6.0,34368.0
3210,0,1,1.04,3 - BSc/MSc,1991.0,0,0.0,0,4.0,-46.21,0,151.25,-15.55,2.0,425.97,587.11,7.89,42660.0
3211,1,0,0.13,3 - BSc/MSc,1987.0,1,1.0,1,3.0,506.55,0,47.23,4.45,8.89,541.99,608.5600000000001,6.0,21468.0
3212,1,1,0.15,3 - BSc/MSc,1990.0,0,1.0,1,1.0,509.99,0,58.01,40.0,10.89,524.21,633.11,-0.11,13860.0
3213,1,0,0.38,1 - Basic,1993.0,1,1.0,1,1.0,380.41,0,108.91,93.35,78.46,326.95,653.68,46.01,34332.0
3214,0,1,1.13,3 - BSc/MSc,1981.0,0,1.0,0,1.0,-99.33,0,77.68,-25.0,-3.0,517.43,595.1099999999999,-6.11,19740.0
3215,0,0,0.99,2 - High School,1986.0,1,1.0,0,4.0,-11.22,1,233.49,617.9,33.34,166.03,1070.32,19.56,12612.0
3216,2,0,0.15,1 - Basic,1980.0,1,1.0,1,1.0,733.82,1,132.58,381.75,272.05,30.56,891.4000000000001,74.46,7380.0
3217,1,0,0.18,3 - BSc/MSc,1986.0,1,1.0,1,4.0,587.78,0,116.69,186.7,15.78,396.41,745.2499999999999,29.67,48504.0
3218,0,0,0.76,4 - PhD,1989.0,1,0.0,1,1.0,151.7,0,168.7,176.7,5.89,374.18,729.3599999999999,3.89,42636.0
3219,1,0,0.22,2 - High School,1980.0,1,0.0,1,1.0,522.32,0,141.47,133.35,15.78,407.3,704.5699999999999,6.67,47028.0
3220,1,1,0.45,2 - High School,1985.0,0,1.0,1,3.0,337.52,0,189.59,94.45,-6.0,345.4,664.56,35.12,30528.0
3221,0,0,0.9,3 - BSc/MSc,1996.0,1,1.0,1,4.0,37.56,0,73.68,69.45,2.89,499.54,649.5600000000001,4.0,21936.0
3222,2,0,0.32,1 - Basic,1975.0,1,1.0,1,3.0,793.03,1,98.13,752.35,18.56,47.12,1209.88,293.72,7980.0
3223,0,1,1.05,3 - BSc/MSc,1990.0,0,1.0,0,4.0,-52.55,0,113.8,-35.55,5.0,464.42,591.22,8.0,28680.0
3224,1,0,0.69,3 - BSc/MSc,1986.0,1,1.0,1,1.0,167.59,1,314.17,72.25,24.45,192.59,627.9100000000001,24.45,22236.0
3225,0,0,1.0,2 - High School,1995.0,1,0.0,0,2.0,-25.0,1,155.14,28.35,89.46,280.94,630.68,76.79,38856.0
3226,2,0,0.56,2 - High School,1991.0,1,0.0,1,4.0,382.86,1,181.48,441.2,104.13,166.81,926.96,33.34,27804.0
3227,0,0,0.94,2 - High School,1982.0,1,1.0,1,4.0,16.35,1,170.7,131.7,32.45,263.16,688.36,90.35,35364.0
3228,0,0,1.14,2 - High School,1976.0,1,1.0,0,4.0,-106.68,1,95.24,3.9,144.36,270.94,577.12,62.68,43656.0
3229,0,0,0.98,3 - BSc/MSc,1990.0,1,1.0,0,1.0,-9.11,0,81.35,34.45,26.56,479.2,637.4499999999999,15.89,15516.0
3230,2,0,0.32,2 - High School,1991.0,1,1.0,1,3.0,630.24,1,192.26,465.65,85.46,115.02,962.52,104.13,16812.0
3231,0,0,1.07,3 - BSc/MSc,1982.0,1,1.0,0,1.0,-73.23,0,177.59,138.35,45.23,338.51,702.6800000000001,3.0,17352.0
3232,0,0,0.89,3 - BSc/MSc,1993.0,1,1.0,1,1.0,69.13,1,246.38,314.5,45.23,166.81,845.6000000000001,72.68,19248.0
3233,1,0,0.38,3 - BSc/MSc,1994.0,1,0.0,1,4.0,357.75,0,238.49,52.8,20.67,294.5,621.2399999999999,14.78,48012.0
3234,0,0,0.99,3 - BSc/MSc,1993.0,1,1.0,0,4.0,-20.0,0,163.81,19.45,12.78,387.63,601.4499999999999,17.78,22524.0
3235,0,0,0.82,3 - BSc/MSc,1982.0,1,1.0,1,3.0,111.36,1,301.39,186.7,48.23,184.59,757.36,36.45,23664.0
3236,1,1,0.1,4 - PhD,1988.0,0,1.0,1,2.0,479.1,0,48.01,-30.0,-4.0,538.1,595.11,9.0,29856.0
3237,2,1,0.44,3 - BSc/MSc,1990.0,0,1.0,1,4.0,412.19,1,297.5,216.7,-1.11,223.82,777.47,39.45,21192.0
3238,2,0,0.18,1 - Basic,1979.0,1,0.0,1,4.0,935.18,1,83.46,721.8,64.9,62.79,1173.44,240.49,13656.0
3239,2,0,0.17,3 - BSc/MSc,1983.0,0,1.0,1,4.0,820.93,1,162.92,634.0,5.78,211.93,1014.63,0.0,39612.0
3240,0,0,1.0,1 - Basic,1986.0,1,1.0,0,1.0,-25.0,1,103.13,181.7,193.48,38.34,751.36,234.71,9216.0
3241,1,1,0.58,2 - High School,1987.0,0,1.0,1,1.0,210.28,0,147.36,-25.55,58.01,349.29,585.1100000000001,30.45,34752.0
3242,1,0,0.3,3 - BSc/MSc,1985.0,1,1.0,1,3.0,434.2,0,76.46,108.35,15.67,443.53,659.68,15.67,34056.0
3243,0,0,0.92,2 - High School,1991.0,1,0.0,1,1.0,42.68,1,224.93,280.05,71.68,156.03,821.0400000000001,88.35,49092.0
3244,1,1,0.19,2 - High School,1988.0,0,1.0,1,4.0,471.54,0,63.68,49.45,2.89,497.65,613.67,-1.11,31752.0
3245,0,0,1.03,3 - BSc/MSc,1985.0,1,1.0,0,1.0,-40.89,0,157.03,23.35,3.89,416.41,612.6800000000001,12.0,24792.0
3246,1,0,0.76,2 - High School,1990.0,1,1.0,1,4.0,178.26,1,174.81,295.05,80.46,244.49,834.04,39.23,31932.0
3247,0,0,1.08,4 - PhD,1977.0,1,1.0,0,3.0,-73.9,0,122.8,43.35,33.34,362.29,610.6800000000001,48.9,22968.0
3248,0,0,0.84,2 - High School,1994.0,1,1.0,1,4.0,81.12,0,144.25,94.45,3.89,416.19,666.56,7.78,26784.0
3249,1,0,0.66,2 - High School,1997.0,1,0.0,1,2.0,250.83,1,188.37,271.15,77.57,237.6,812.9200000000001,38.23,45936.0
3250,0,0,0.72,2 - High School,1989.0,1,1.0,1,1.0,159.48,1,114.91,78.9,7.0,267.83,653.12,184.48,7800.0
3251,0,0,1.09,1 - Basic,1987.0,1,1.0,0,3.0,-151.58,1,206.26,1075.2,115.91,47.12,1455.16,10.67,6252.0
3252,1,0,0.36,3 - BSc/MSc,1996.0,1,1.0,1,4.0,350.07,0,181.59,18.9,19.56,355.51,589.1199999999999,13.56,17412.0
3253,2,1,0.67,3 - BSc/MSc,1995.0,0,0.0,1,1.0,294.95,1,167.92,471.2,-2.0,275.72,961.07,46.23,26904.0
3254,0,0,1.03,2 - High School,1975.0,1,1.0,0,1.0,-50.67,1,165.92,205.05,39.23,278.94,754.04,64.9,47988.0
3255,0,1,1.06,2 - High School,1982.0,0,0.0,0,4.0,-60.44,1,317.95,-30.55,34.45,184.37,576.11,39.34,42228.0
3256,0,1,1.03,3 - BSc/MSc,1980.0,0,0.0,0,4.0,-42.98,0,161.14,-6.1,5.78,409.52,576.4399999999999,0.0,43920.0
3257,0,0,1.05,1 - Basic,1996.0,1,0.0,0,4.0,-80.12,1,146.14,751.25,81.35,71.57,1177.0,126.69,7728.0
3258,0,0,1.03,4 - PhD,1977.0,1,0.0,0,4.0,-49.34,1,171.7,378.95,36.34,273.83,885.1600000000001,24.34,27828.0
3259,0,0,1.0,2 - High School,1982.0,1,1.0,0,3.0,-25.0,1,209.93,613.45,5.89,74.68,1060.8700000000001,156.92,21960.0
3260,1,0,0.3,2 - High School,1992.0,1,0.0,1,1.0,460.98,0,140.36,132.8,25.56,378.74,697.13,19.67,34920.0
3261,1,1,0.47,2 - High School,1981.0,0,1.0,1,2.0,348.96,0,149.14,146.7,-6.0,394.74,705.36,14.78,30048.0
3262,0,0,1.06,1 - Basic,1977.0,1,1.0,0,1.0,-77.01,1,123.69,412.3,106.91,162.92,913.84,108.02,16728.0
3263,2,0,0.38,1 - Basic,1995.0,1,1.0,1,4.0,607.35,1,129.47,564.0,128.69,54.79,1019.2,142.25,9504.0
3264,1,0,0.39,3 - BSc/MSc,1984.0,1,0.0,1,3.0,513.78,1,274.94,366.75,23.45,195.48,884.4000000000001,23.78,43764.0
3265,0,1,1.05,3 - BSc/MSc,1996.0,0,1.0,0,4.0,-65.56,0,201.15,251.15,-1.11,297.39,789.14,39.45,44796.0
3266,1,0,0.71,2 - High School,1996.0,1,0.0,1,3.0,192.03,0,160.03,172.8,44.23,325.95,741.24,38.23,54156.0
3267,1,1,0.19,2 - High School,1985.0,0,1.0,1,4.0,623.12,0,93.35,255.6,53.01,394.52,796.48,-1.0,53760.0
3268,0,0,0.83,3 - BSc/MSc,1989.0,1,1.0,1,4.0,96.23,0,102.02,133.9,11.89,452.53,701.1199999999999,0.78,39072.0
3269,0,0,0.69,3 - BSc/MSc,1975.0,1,1.0,1,4.0,206.16,0,93.35,205.6,52.9,371.07,748.4799999999999,25.56,12648.0
3270,1,1,0.13,1 - Basic,1989.0,0,1.0,1,2.0,476.44,0,60.9,8.9,11.67,497.65,579.1199999999999,-5.11,26904.0
3271,0,0,1.03,2 - High School,1980.0,1,0.0,0,1.0,-54.56,1,211.04,608.45,29.56,207.26,1097.76,41.45,21348.0
3272,0,0,1.0,3 - BSc/MSc,1988.0,0,1.0,0,1.0,-25.0,1,142.36,58.9,18.67,0.0,238.71,18.78,45876.0
3273,1,0,0.54,2 - High School,1977.0,1,1.0,1,1.0,251.94,0,170.81,19.45,50.01,326.95,602.5600000000001,35.34,17136.0
3274,0,1,0.79,3 - BSc/MSc,1985.0,0,1.0,1,4.0,124.35,0,117.69,163.35,2.0,446.75,729.79,-12.0,26964.0
3275,0,0,1.0,3 - BSc/MSc,1979.0,1,0.0,0,4.0,-22.89,1,314.06,142.8,8.78,222.71,699.2399999999999,10.89,43536.0
3276,1,0,0.24,2 - High School,1989.0,1,0.0,1,2.0,533.33,1,178.59,191.15,54.12,264.05,736.9200000000001,49.01,49704.0
3277,0,0,1.07,2 - High School,1984.0,1,0.0,0,4.0,-85.12,1,297.39,408.4,77.68,121.58,922.6099999999999,17.56,44316.0
3278,0,0,1.04,2 - High School,1981.0,1,1.0,0,3.0,-53.45,0,209.15,128.9,4.89,350.51,717.0099999999999,23.56,21216.0
3279,1,0,0.45,3 - BSc/MSc,1984.0,1,1.0,1,4.0,435.99,1,212.04,366.75,24.56,179.48,843.5099999999999,60.68,44952.0
3280,0,0,0.99,3 - BSc/MSc,1981.0,1,1.0,0,1.0,-16.11,0,211.93,133.9,8.89,343.51,709.1199999999999,10.89,22164.0
3281,0,0,1.06,1 - Basic,1988.0,1,1.0,0,4.0,-81.9,1,280.83,362.85,48.23,103.24,900.2800000000001,105.13,5784.0
3282,0,0,1.06,2 - High School,1977.0,1,0.0,0,4.0,-85.01,1,239.49,509.55,60.01,166.7,978.64,2.89,45648.0
3283,1,1,0.0,3 - BSc/MSc,1994.0,0,1.0,1,4.0,473.77,0,0.0,-25.55,22.56,499.76,524.3199999999999,2.0,45672.0
3284,2,0,0.3,1 - Basic,1979.0,1,0.0,1,1.0,1090.99,1,182.7,1231.9,2.0,28.56,1591.63,146.47,15804.0
3285,2,0,0.4,2 - High School,1990.0,1,1.0,1,3.0,532.42,1,158.14,393.95,117.91,151.36,927.1599999999999,105.8,28272.0
3286,0,0,0.98,3 - BSc/MSc,1979.0,1,1.0,0,4.0,-13.0,0,60.79,45.0,1.89,505.43,627.0,13.89,23928.0
3287,0,0,0.92,2 - High School,1977.0,1,0.0,1,1.0,79.35,1,217.93,781.25,133.47,90.46,1237.0000000000002,13.89,44136.0
3288,0,0,0.88,3 - BSc/MSc,1990.0,1,1.0,1,4.0,128.25,1,166.92,865.15,84.35,153.25,1290.12,20.45,19752.0
3289,0,1,1.0,4 - PhD,1985.0,0,0.0,0,1.0,-23.0,0,31.45,30.0,6.0,559.66,627.11,-11.0,29412.0
3290,0,0,0.88,2 - High School,1988.0,1,0.0,1,4.0,61.47,0,100.02,161.15,74.68,354.4,714.92,24.67,40704.0
