,birth_year,educ,salary_year,location,has_children,mon_value,claims_rate,premium_motor,premium_household,premium_health,premium_life,premium_work_comp,customer_since,is_family_policy,premium_total,cancelled_contracts,nr_contracts,p_cluster,c_cluster
1914,1947.0,4 - PhD,38460.0,4.0,0.0,-6.44,0.97,314.28,82.25,217.93,12.89,18.56,1994.0,0,645.91,0,5,1,1
1915,1980.0,1 - Basic,22080.0,3.0,1.0,-126.24,1.12,192.26,300.6,188.37,53.01,101.24,1988.0,0,835.48,0,5,0,2
1916,1982.0,4 - PhD,20976.0,4.0,1.0,355.07,0.45,361.4,107.8,202.37,18.67,0.0,1982.0,1,690.2399999999999,0,4,2,0
1917,1981.0,3 - BSc/MSc,18924.0,1.0,1.0,446.09,0.26,474.31,44.45,113.02,2.89,-0.11,1987.0,0,634.67,1,4,2,0
1918,1975.0,2 - High School,21240.0,4.0,1.0,282.27,0.62,367.07,290.6,130.47,16.67,11.67,1992.0,0,816.48,0,5,2,2
1919,1997.0,1 - Basic,10500.0,3.0,1.0,684.9,0.47,28.34,919.05,143.36,235.6,1.89,1997.0,1,1328.24,0,5,0,3
1920,1984.0,3 - BSc/MSc,18192.0,1.0,1.0,388.3,0.39,344.4,117.8,151.14,32.45,36.45,1984.0,1,682.24,0,5,2,0
1921,1955.0,2 - High School,48228.0,1.0,0.0,268.39,0.55,310.17,59.45,179.7,41.23,58.01,1983.0,0,648.56,0,5,1,1
1922,1950.0,4 - PhD,42156.0,3.0,0.0,13.34,0.94,296.28,117.25,187.37,17.56,38.34,1976.0,0,656.8,0,5,1,1
1923,1990.0,2 - High School,22464.0,3.0,1.0,373.63,0.46,347.62,195.6,146.36,0.89,51.01,1990.0,1,741.48,0,5,2,2
1924,1960.0,4 - PhD,37464.0,4.0,1.0,-37.2,1.02,319.17,-6.1,225.93,22.56,20.67,1998.0,0,588.3299999999999,1,4,1,1
1925,1989.0,4 - PhD,25728.0,3.0,1.0,466.75,0.27,414.3,89.45,167.03,-4.0,6.89,1989.0,1,677.67,1,4,2,0
1926,1992.0,3 - BSc/MSc,22320.0,1.0,1.0,551.32,0.35,160.03,339.5,179.59,130.58,76.79,1992.0,1,886.49,0,5,0,3
1927,1986.0,3 - BSc/MSc,15396.0,2.0,1.0,475.2,0.32,173.7,192.25,233.6,59.79,74.46,1986.0,1,733.8,0,5,1,0
1928,1962.0,2 - High School,36624.0,1.0,1.0,-5.55,0.97,456.53,19.45,102.02,18.78,29.67,1983.0,0,626.4499999999999,0,5,2,1
1929,1944.0,2 - High School,46872.0,4.0,0.0,203.17,0.65,116.8,101.7,348.51,39.34,49.01,1979.0,0,655.36,0,5,1,1
1930,1941.0,4 - PhD,50448.0,3.0,0.0,34.45,0.91,234.6,59.45,331.95,7.78,13.78,1982.0,0,647.56,0,5,1,1
1931,1953.0,3 - BSc/MSc,34452.0,1.0,1.0,-28.33,1.01,424.08,58.35,137.58,24.67,-1.11,1978.0,0,644.68,1,4,2,1
1932,1941.0,2 - High School,48744.0,2.0,0.0,356.86,0.39,264.94,72.8,245.38,20.56,23.56,1984.0,0,627.2399999999999,0,5,1,0
1933,1959.0,3 - BSc/MSc,37632.0,1.0,0.0,-25.0,1.0,289.5,260.6,108.91,121.69,12.78,1992.0,0,793.48,0,5,1,1
1934,1957.0,2 - High School,34464.0,4.0,1.0,292.28,0.57,367.18,162.8,137.58,9.89,59.79,1998.0,0,737.24,0,5,2,0
1935,1968.0,2 - High School,30156.0,3.0,1.0,564.67,0.15,484.98,122.8,68.57,-1.11,15.89,1982.0,0,692.2399999999999,1,4,2,0
1936,1939.0,2 - High School,47616.0,1.0,0.0,188.93,0.77,233.6,437.3,161.92,75.46,19.67,1997.0,0,927.9499999999999,0,5,1,1
1937,1940.0,2 - High School,48876.0,4.0,0.0,-60.23,1.04,154.25,339.5,328.95,35.23,10.78,1991.0,0,868.71,0,5,1,1
1938,1960.0,4 - PhD,35736.0,3.0,1.0,18.23,0.93,401.63,38.35,113.8,43.23,8.67,1983.0,0,605.68,0,5,2,1
1939,1980.0,3 - BSc/MSc,20232.0,4.0,1.0,478.75,0.31,347.62,148.35,207.26,19.56,11.78,1996.0,0,734.5699999999999,0,5,1,3
1940,1952.0,3 - BSc/MSc,44556.0,4.0,0.0,310.17,0.47,225.93,34.45,300.39,41.34,33.45,1977.0,0,635.5600000000001,0,5,1,0
1941,1943.0,3 - BSc/MSc,51900.0,4.0,0.0,-78.56,1.06,198.48,325.05,272.94,52.9,-0.22,1975.0,0,849.37,1,4,1,1
1942,1963.0,2 - High School,39540.0,1.0,1.0,498.22,0.09,532.99,-5.55,44.23,6.0,-2.11,1979.0,0,583.22,2,3,2,0
1943,1967.0,2 - High School,35424.0,2.0,1.0,-28.89,1.01,484.98,112.8,57.79,3.89,13.78,1981.0,0,673.2399999999999,0,5,2,1
1944,1965.0,4 - PhD,39612.0,1.0,1.0,464.65,0.24,503.54,50.0,84.57,10.89,-1.0,1992.0,0,648.9999999999999,1,4,2,0
1945,1993.0,3 - BSc/MSc,14952.0,4.0,0.0,-192.03,1.22,116.91,182.8,292.5,59.9,107.13,1993.0,1,759.24,0,5,1,2
1946,1951.0,3 - BSc/MSc,37860.0,3.0,1.0,-25.0,1.0,237.38,516.75,146.36,59.01,52.9,1984.0,0,1012.4,0,5,0,1
1947,1941.0,4 - PhD,41616.0,4.0,0.0,-80.78,1.1,415.41,-10.55,130.47,3.89,41.34,1982.0,0,591.11,1,4,2,1
1948,1941.0,3 - BSc/MSc,49152.0,4.0,0.0,18.01,0.94,178.48,195.05,206.26,99.24,43.01,1985.0,0,722.04,0,5,1,1
1949,1955.0,3 - BSc/MSc,42528.0,1.0,1.0,88.59,0.79,305.28,-55.0,154.25,-0.11,136.58,1979.0,0,596.11,2,3,1,1
1950,1962.0,2 - High School,35724.0,3.0,1.0,120.25,0.83,231.71,315.05,220.82,46.12,40.34,1989.0,0,854.04,0,5,1,1
1951,1965.0,4 - PhD,28992.0,3.0,1.0,525.77,0.14,550.88,40.0,47.23,4.0,-0.11,1986.0,0,642.11,1,4,2,0
1952,1958.0,2 - High School,34668.0,3.0,1.0,275.6,0.63,337.51,300.6,104.91,27.45,46.12,1986.0,0,816.59,0,5,2,0
1953,1959.0,2 - High School,30984.0,1.0,1.0,107.47,0.79,260.27,62.8,186.37,81.57,46.23,1979.0,0,637.24,0,5,1,1
1954,1965.0,3 - BSc/MSc,30672.0,4.0,1.0,436.43,0.14,506.43,-45.0,65.68,6.89,2.0,1990.0,0,581.0,1,4,2,0
1955,1969.0,1 - Basic,36120.0,4.0,0.0,-43.67,1.03,390.63,201.15,128.58,4.89,18.67,1992.0,0,743.92,0,5,2,1
1956,1951.0,1 - Basic,41832.0,4.0,1.0,428.31,0.26,404.63,43.9,153.03,4.78,2.78,1981.0,0,609.1199999999999,0,5,2,0
1957,1938.0,3 - BSc/MSc,54576.0,4.0,1.0,-60.44,1.06,512.43,-10.55,67.79,0.89,-8.0,1988.0,0,581.1099999999999,2,3,2,1
1958,1973.0,3 - BSc/MSc,24384.0,4.0,1.0,404.98,0.23,485.98,-25.0,87.24,6.89,0.89,1981.0,0,581.0,1,4,2,0
1959,1997.0,1 - Basic,10152.0,3.0,1.0,1204.34,0.13,70.79,1006.3,140.36,36.23,152.25,1997.0,1,1405.9299999999998,0,5,0,3
1960,1956.0,3 - BSc/MSc,37764.0,4.0,1.0,59.35,0.92,156.92,686.8,171.92,84.35,19.45,1984.0,0,1119.4399999999998,0,5,0,1
1961,1975.0,2 - High School,27972.0,1.0,1.0,401.86,0.37,425.97,104.45,129.47,0.89,12.89,1987.0,0,673.6700000000001,0,5,2,0
1962,1988.0,3 - BSc/MSc,14100.0,4.0,1.0,304.95,0.45,304.5,9.45,255.16,4.78,20.67,1995.0,0,594.56,0,5,1,2
1963,1958.0,3 - BSc/MSc,38316.0,1.0,1.0,-109.11,1.16,533.88,-75.0,33.45,8.78,17.89,1979.0,0,594.0,1,4,2,1
1964,1939.0,3 - BSc/MSc,46656.0,4.0,0.0,-25.0,1.0,369.07,79.45,182.7,10.67,15.67,1982.0,0,657.56,0,5,2,1
1965,1984.0,3 - BSc/MSc,26076.0,3.0,1.0,130.25,0.78,339.84,137.8,211.15,19.56,-2.11,1984.0,1,708.3499999999999,1,4,1,2
1966,1978.0,2 - High School,22824.0,3.0,1.0,382.33,0.28,293.39,-16.1,108.13,16.78,162.92,1992.0,0,581.2199999999999,1,4,1,0
1967,1981.0,3 - BSc/MSc,23676.0,4.0,1.0,219.5,0.71,74.79,288.95,442.86,27.56,16.89,1989.0,0,851.05,0,5,1,2
1968,1948.0,2 - High School,37764.0,3.0,0.0,191.93,0.77,198.26,465.65,233.6,34.34,18.67,1980.0,0,950.52,0,5,1,1
1969,1964.0,2 - High School,35700.0,4.0,1.0,-133.02,1.16,151.03,141.15,248.38,36.34,108.02,1985.0,0,684.92,0,5,1,1
1970,1942.0,2 - High School,48576.0,2.0,0.0,-19.67,0.99,358.18,25.0,180.48,22.67,19.67,1976.0,0,605.9999999999999,0,5,2,1
1971,1943.0,3 - BSc/MSc,42876.0,4.0,0.0,288.95,0.54,313.95,152.8,216.93,4.89,0.0,1991.0,0,688.57,0,4,1,1
1972,1952.0,2 - High School,43728.0,4.0,0.0,-150.91,1.2,292.72,14.45,107.91,59.01,140.36,1981.0,0,614.45,0,5,0,1
1973,1959.0,3 - BSc/MSc,34128.0,3.0,0.0,-38.21,1.02,503.76,-5.55,64.68,-0.11,1.78,1977.0,0,570.22,2,3,2,1
1974,1986.0,1 - Basic,26868.0,1.0,1.0,434.19,0.49,209.93,363.95,123.8,95.24,100.24,1986.0,1,893.16,0,5,0,0
1975,1960.0,3 - BSc/MSc,33912.0,4.0,1.0,395.63,0.39,318.95,142.8,170.92,41.12,18.45,1979.0,0,692.24,0,5,1,0
1976,1990.0,1 - Basic,12456.0,4.0,1.0,217.06,0.54,190.37,-45.55,216.82,97.24,65.57,1997.0,0,570.0,1,4,1,2
1977,1961.0,3 - BSc/MSc,33084.0,4.0,1.0,238.04,0.66,330.73,231.7,163.03,25.56,31.34,1984.0,0,782.36,0,5,1,1
1978,1991.0,2 - High School,20772.0,3.0,1.0,291.27,0.59,89.24,192.8,132.47,193.48,159.25,1996.0,0,767.24,0,5,0,2
1979,1950.0,2 - High School,34200.0,4.0,1.0,-67.01,1.06,238.71,131.7,200.26,74.68,42.01,1984.0,0,687.3599999999999,0,5,1,1
1980,1990.0,2 - High School,17964.0,3.0,1.0,666.01,0.24,270.05,403.4,148.14,75.57,17.56,1995.0,0,914.72,0,5,1,3
1981,1992.0,3 - BSc/MSc,15516.0,4.0,1.0,-62.45,1.03,244.27,691.25,140.25,14.78,37.45,1992.0,1,1128.0,0,5,1,2
1982,1973.0,3 - BSc/MSc,21864.0,1.0,1.0,397.53,0.24,438.64,-20.0,104.13,18.56,14.67,1995.0,0,575.9999999999999,1,4,2,0
1983,1973.0,3 - BSc/MSc,24300.0,1.0,1.0,-34.1,1.02,449.64,-5.55,122.58,3.0,2.0,1979.0,0,577.22,1,4,2,2
1984,1972.0,3 - BSc/MSc,31128.0,1.0,1.0,-22.11,1.0,518.43,99.45,68.79,2.89,4.0,1994.0,0,693.56,0,5,2,2
1985,1974.0,3 - BSc/MSc,19080.0,1.0,1.0,32.12,0.91,382.74,34.45,147.14,22.67,20.56,1990.0,0,607.5599999999998,0,5,2,2
1986,1952.0,2 - High School,38424.0,2.0,1.0,28.9,0.92,401.63,53.9,170.92,6.0,16.67,1985.0,0,649.1199999999999,0,5,2,1
1987,1968.0,2 - High School,32508.0,4.0,1.0,-62.11,1.06,482.09,-5.55,88.46,4.89,26.67,1995.0,0,602.1099999999999,1,4,2,2
1988,1942.0,3 - BSc/MSc,50796.0,1.0,0.0,21.01,0.93,271.94,72.8,235.49,16.56,29.45,1984.0,0,626.24,0,5,1,1
1989,1939.0,2 - High School,49728.0,1.0,0.0,131.03,0.77,116.8,160.6,161.92,105.91,145.14,1977.0,0,690.3699999999999,0,5,0,1
1990,1970.0,3 - BSc/MSc,21648.0,1.0,1.0,61.35,0.87,408.52,88.35,153.03,2.0,12.78,1987.0,0,664.68,0,5,2,2
1991,1978.0,2 - High School,29064.0,4.0,1.0,313.29,0.53,250.49,151.7,259.27,61.9,-1.0,1995.0,0,723.36,1,4,1,0
1992,1940.0,2 - High School,45684.0,4.0,0.0,43.67,0.9,183.7,89.45,271.83,67.68,46.9,1987.0,0,659.5600000000001,0,5,1,1
1993,1940.0,2 - High School,46512.0,4.0,0.0,-25.0,1.0,90.24,157.25,320.06,79.57,75.79,1987.0,0,722.9099999999999,0,5,1,1
1994,1988.0,3 - BSc/MSc,15084.0,3.0,1.0,452.53,0.46,180.48,358.95,228.6,61.9,47.34,1990.0,0,877.27,0,5,1,3
1995,1957.0,2 - High School,41172.0,1.0,1.0,399.86,0.4,158.03,161.7,58.79,70.68,263.16,1988.0,0,712.3600000000001,0,5,0,0
1996,1984.0,1 - Basic,22260.0,4.0,1.0,58.35,0.92,116.91,570.65,220.04,83.35,76.68,1986.0,0,1067.6299999999999,0,5,0,2
1997,1993.0,3 - BSc/MSc,13704.0,1.0,1.0,446.87,0.49,179.59,407.3,130.58,93.35,115.02,1994.0,0,925.84,0,5,0,3
1998,1946.0,4 - PhD,46488.0,4.0,0.0,188.59,0.71,240.49,172.25,254.27,41.34,39.45,1984.0,0,747.8000000000001,0,5,1,1
1999,1944.0,2 - High School,44196.0,4.0,0.0,129.03,0.81,252.38,294.5,128.69,94.13,59.9,1980.0,0,829.5999999999999,0,5,0,1
2000,1982.0,3 - BSc/MSc,25140.0,2.0,1.0,-42.98,1.03,270.94,-6.1,212.93,42.34,48.12,1998.0,0,574.33,1,4,1,2
2001,1954.0,2 - High School,39480.0,4.0,1.0,-4.33,0.97,426.97,30.0,142.36,11.89,8.78,1988.0,0,620.0,0,5,2,1
2002,1970.0,4 - PhD,33072.0,3.0,1.0,390.98,0.2,483.87,-60.0,75.46,7.89,13.89,1985.0,0,581.11,1,4,2,0
2003,1981.0,3 - BSc/MSc,19284.0,1.0,1.0,255.61,0.63,299.5,191.15,178.81,40.34,49.12,1982.0,0,758.9200000000001,0,5,1,2
2004,1985.0,3 - BSc/MSc,23976.0,2.0,1.0,307.73,0.44,344.4,23.9,185.59,13.78,25.45,1995.0,0,593.12,0,5,2,2
2005,1957.0,3 - BSc/MSc,36840.0,1.0,1.0,313.84,0.51,288.72,117.8,218.04,27.45,40.23,1989.0,0,692.2400000000001,0,5,1,0
2006,1980.0,2 - High School,21624.0,4.0,1.0,355.74,0.44,380.74,118.35,125.69,20.67,39.23,1980.0,1,684.68,0,5,2,0
2007,1951.0,1 - Basic,29460.0,4.0,1.0,409.85,0.45,143.47,236.7,211.04,160.03,38.12,1981.0,0,789.3599999999999,0,5,0,0
2008,1982.0,2 - High School,17268.0,1.0,1.0,332.3,0.42,308.06,67.8,130.47,92.35,18.56,1992.0,0,617.24,0,5,2,2
2009,1948.0,2 - High School,36168.0,3.0,0.0,234.05,0.59,125.58,53.9,268.94,97.13,79.57,1980.0,0,625.1199999999999,0,5,1,1
2010,1940.0,2 - High School,42144.0,4.0,0.0,483.76,0.42,140.36,368.4,253.38,109.02,13.56,1985.0,0,884.7199999999999,0,5,1,0
2011,1991.0,3 - BSc/MSc,14004.0,4.0,1.0,233.05,0.63,268.16,147.25,242.38,28.56,18.45,1991.0,1,704.8,0,5,1,2
2012,1981.0,4 - PhD,22224.0,4.0,1.0,478.43,0.2,506.43,55.0,65.68,1.0,3.0,1992.0,0,631.1100000000001,0,5,2,0
2013,1986.0,4 - PhD,18672.0,1.0,1.0,-264.49,1.34,149.14,143.35,169.7,146.25,93.24,1995.0,0,701.6800000000001,0,5,0,2
2014,1990.0,1 - Basic,12888.0,4.0,1.0,139.7,0.84,70.68,569.55,253.38,59.01,94.02,1990.0,1,1046.64,0,5,0,2
2015,1967.0,2 - High School,33144.0,4.0,1.0,509.54,0.14,496.87,25.0,76.68,12.67,6.89,1976.0,0,618.1099999999999,0,5,2,0
2016,1991.0,3 - BSc/MSc,15192.0,3.0,1.0,-60.45,1.04,375.96,261.15,128.47,5.89,29.56,1991.0,1,801.0299999999999,0,5,2,2
2017,1987.0,2 - High School,14928.0,2.0,1.0,218.6,0.69,243.6,206.7,279.83,7.89,35.34,1987.0,1,773.3599999999999,0,5,1,2
2018,1953.0,4 - PhD,37272.0,4.0,1.0,-81.01,1.09,415.19,5.0,115.91,16.67,44.34,1991.0,0,597.11,0,5,2,1
2019,1969.0,2 - High School,30036.0,4.0,1.0,-41.77,1.03,439.64,-30.55,105.91,15.78,13.78,1982.0,0,575.1099999999999,1,4,2,1
2020,1974.0,4 - PhD,28140.0,4.0,1.0,150.7,0.74,369.29,98.35,119.8,40.23,37.12,1989.0,0,664.79,0,5,2,2
2021,1993.0,2 - High School,10380.0,3.0,0.0,165.26,0.74,54.79,186.15,258.27,114.91,110.8,1993.0,1,724.92,0,5,0,2
2022,1983.0,3 - BSc/MSc,23196.0,4.0,1.0,147.93,0.68,238.38,-35.0,270.05,30.45,34.23,1984.0,0,573.11,1,4,1,2
2023,1957.0,3 - BSc/MSc,28116.0,1.0,1.0,312.27,0.6,363.4,281.15,121.69,31.45,56.12,1987.0,0,853.8100000000001,0,5,2,0
2024,1953.0,3 - BSc/MSc,46872.0,2.0,0.0,386.74,0.41,398.63,127.8,102.02,28.34,41.45,1985.0,0,698.24,0,5,2,0
2025,1969.0,2 - High School,22248.0,4.0,1.0,517.99,0.29,342.62,211.15,155.14,10.78,45.23,1984.0,0,764.92,0,5,2,0
2026,1947.0,1 - Basic,48336.0,1.0,0.0,158.59,0.84,103.13,735.7,156.14,88.35,95.24,1988.0,0,1178.56,0,5,0,1
2027,1988.0,4 - PhD,13212.0,1.0,1.0,-100.89,1.15,437.86,-70.0,139.47,5.89,8.78,1996.0,0,592.0,1,4,2,2
2028,1994.0,1 - Basic,16056.0,2.0,1.0,699.8,0.38,19.67,697.35,184.7,135.47,127.69,1994.0,1,1164.88,0,5,0,3
2029,1990.0,3 - BSc/MSc,28344.0,4.0,1.0,213.28,0.63,206.04,87.25,291.5,55.01,9.0,1990.0,1,648.8,0,5,1,2
2030,1944.0,3 - BSc/MSc,44640.0,1.0,1.0,425.75,0.3,439.86,50.0,130.47,10.89,14.78,1983.0,0,646.0,0,5,2,0
2031,1947.0,3 - BSc/MSc,40368.0,4.0,1.0,249.39,0.56,273.94,33.9,206.04,33.45,71.79,1977.0,0,619.12,0,5,1,1
2032,1974.0,2 - High School,26448.0,4.0,1.0,-22.11,1.0,214.93,88.9,266.94,39.23,42.12,1977.0,0,652.12,0,5,1,2
2033,1972.0,2 - High School,27252.0,1.0,1.0,-49.78,1.04,514.43,59.45,62.79,9.89,14.89,1978.0,0,661.4499999999999,0,5,2,1
2034,1962.0,2 - High School,32784.0,4.0,1.0,-51.56,1.05,184.37,23.35,210.04,135.36,26.56,1988.0,0,579.68,0,5,1,1
2035,1973.0,3 - BSc/MSc,34788.0,1.0,0.0,-47.09,1.04,468.09,-6.1,84.46,7.78,9.89,1988.0,0,570.2199999999999,1,4,2,1
2036,1988.0,4 - PhD,8160.0,4.0,1.0,341.18,0.49,126.47,186.7,298.39,53.01,57.79,1994.0,0,722.3599999999999,0,5,1,2
2037,1954.0,2 - High School,36720.0,3.0,1.0,840.16,0.28,132.58,746.25,174.81,118.91,34.45,1979.0,0,1207.0000000000002,0,5,0,0
2038,1983.0,3 - BSc/MSc,20916.0,1.0,1.0,-62.23,1.07,382.74,113.35,0.0,4.89,32.34,1984.0,0,533.32,0,4,2,2
2039,1942.0,3 - BSc/MSc,44940.0,4.0,0.0,-27.22,1.0,385.96,9.45,163.81,14.67,11.67,1986.0,0,585.56,0,5,2,1
2040,1963.0,3 - BSc/MSc,40848.0,1.0,1.0,-20.78,0.99,515.43,25.0,71.79,16.78,4.0,1991.0,0,632.9999999999999,0,5,2,1
2041,1937.0,2 - High School,51900.0,4.0,0.0,226.95,0.57,96.13,18.35,328.73,61.9,75.57,1994.0,0,580.6800000000001,0,5,1,1
2042,1956.0,2 - High School,31944.0,3.0,0.0,301.84,0.43,343.4,5.0,152.25,21.56,51.9,1989.0,0,574.1099999999999,0,5,2,0
2043,1968.0,2 - High School,35448.0,1.0,1.0,430.42,0.29,448.53,78.9,97.13,6.89,9.67,1981.0,0,641.1199999999999,0,5,2,0
2044,1991.0,1 - Basic,12828.0,4.0,1.0,60.25,0.86,90.35,-10.55,283.83,107.91,123.91,1991.0,1,605.9999999999999,1,4,1,2
2045,1955.0,3 - BSc/MSc,34800.0,4.0,1.0,142.03,0.77,388.74,176.7,140.25,3.0,6.67,1996.0,0,715.36,0,5,2,1
2046,1982.0,3 - BSc/MSc,19116.0,3.0,1.0,167.47,0.73,359.4,138.35,144.25,29.56,54.12,1982.0,1,725.68,0,5,2,2
2047,1949.0,3 - BSc/MSc,49428.0,3.0,0.0,-59.33,1.06,494.76,-35.0,84.57,2.89,-1.11,1986.0,0,582.2199999999999,2,3,2,1
2048,1955.0,2 - High School,42768.0,4.0,1.0,-25.0,1.0,182.48,343.4,276.83,34.34,26.67,1994.0,0,863.72,0,5,1,1
2049,1941.0,3 - BSc/MSc,39900.0,4.0,0.0,428.32,0.29,399.63,87.25,118.91,-1.11,30.23,1984.0,0,636.02,1,4,2,0
2050,1951.0,3 - BSc/MSc,43920.0,4.0,0.0,-59.76,1.06,409.52,-6.1,161.14,5.78,16.78,1980.0,0,593.2199999999999,1,4,2,1
2051,1953.0,3 - BSc/MSc,44604.0,4.0,1.0,192.82,0.64,217.82,35.0,167.03,89.24,98.02,1995.0,0,607.11,0,5,1,1
2052,1954.0,2 - High School,35472.0,4.0,0.0,436.86,0.48,114.91,368.4,328.73,47.23,21.45,1996.0,0,880.72,0,5,1,0
2053,1952.0,2 - High School,36132.0,4.0,1.0,590.79,0.17,355.51,220.05,104.91,12.67,52.9,1983.0,0,746.0399999999998,0,5,2,0
2054,1939.0,2 - High School,45444.0,4.0,0.0,344.63,0.57,177.7,357.85,286.5,16.56,11.78,1980.0,0,850.3899999999999,0,5,1,1
2055,1982.0,3 - BSc/MSc,23736.0,1.0,1.0,22.35,0.93,329.84,63.35,220.04,6.78,22.78,1988.0,0,642.79,0,5,1,2
2056,1987.0,2 - High School,22944.0,4.0,1.0,290.61,0.58,202.37,177.25,306.39,63.9,-0.11,1987.0,1,749.91,1,4,1,2
2057,1941.0,2 - High School,47196.0,3.0,1.0,192.71,0.82,261.94,843.5,92.13,18.56,25.67,1986.0,0,1241.8000000000002,0,5,0,1
2058,1987.0,2 - High School,22800.0,3.0,1.0,162.49,0.73,217.93,146.15,254.27,45.23,41.34,1996.0,0,704.9200000000001,0,5,1,2
2059,1946.0,2 - High School,40296.0,1.0,1.0,13.8,0.93,403.52,42.8,122.58,10.67,14.67,1987.0,0,594.2399999999999,0,5,2,1
2060,1953.0,3 - BSc/MSc,42564.0,1.0,0.0,-73.01,1.07,220.71,156.7,222.71,48.01,57.12,1989.0,0,705.25,0,5,1,1
2061,1951.0,3 - BSc/MSc,50268.0,3.0,1.0,393.54,0.45,246.27,258.95,178.59,-1.11,84.46,1987.0,0,768.2700000000001,1,4,1,0
2062,1964.0,3 - BSc/MSc,32484.0,2.0,1.0,-42.0,1.03,520.1,59.45,52.01,1.0,-8.0,1982.0,0,632.5600000000001,1,4,2,1
2063,1941.0,1 - Basic,46812.0,4.0,0.0,5.34,0.96,325.73,329.5,105.13,66.79,36.45,1977.0,0,863.6,0,5,2,1
2064,1961.0,3 - BSc/MSc,33552.0,4.0,1.0,-14.33,0.98,449.64,47.8,108.13,14.78,-4.11,1997.0,0,620.3499999999999,1,4,2,1
2065,1975.0,4 - PhD,29196.0,4.0,1.0,9.34,0.95,321.95,103.35,186.37,53.12,15.89,1985.0,0,680.68,0,5,1,2
2066,1949.0,3 - BSc/MSc,46944.0,4.0,0.0,137.24,0.77,279.61,153.35,238.49,16.67,25.56,1985.0,0,713.68,0,5,1,1
2067,1989.0,3 - BSc/MSc,14592.0,4.0,1.0,78.13,0.84,108.13,42.8,341.73,5.0,134.58,1989.0,1,632.24,0,5,1,2
2068,1986.0,3 - BSc/MSc,20388.0,4.0,1.0,105.58,0.86,157.92,397.85,222.93,74.57,56.01,1993.0,0,909.28,0,5,1,2
2069,1942.0,3 - BSc/MSc,41616.0,1.0,0.0,-86.12,1.1,346.51,38.9,185.48,40.34,20.78,1990.0,0,632.01,0,5,1,1
2070,1996.0,1 - Basic,4296.0,3.0,0.0,-28.67,1.0,90.35,918.5,88.46,135.58,94.02,1996.0,1,1326.9099999999999,0,5,0,3
2071,1968.0,3 - BSc/MSc,22212.0,1.0,0.0,453.54,0.21,501.54,34.45,81.57,-1.0,-7.0,1978.0,0,617.56,2,3,2,0
2072,1983.0,3 - BSc/MSc,20040.0,3.0,1.0,15.45,0.93,318.17,13.35,198.26,32.45,40.45,1983.0,1,602.6800000000001,0,5,1,2
2073,1944.0,3 - BSc/MSc,45672.0,4.0,0.0,-30.0,1.01,334.73,126.7,206.04,10.89,5.89,1987.0,0,684.25,0,5,1,1
2074,1965.0,3 - BSc/MSc,32184.0,4.0,1.0,462.66,0.09,559.55,-50.0,18.56,-5.0,11.89,1987.0,0,589.9999999999999,2,3,2,0
2075,1944.0,2 - High School,52248.0,4.0,1.0,96.7,0.82,265.94,121.7,222.93,12.67,43.23,1994.0,0,666.4699999999999,0,5,1,1
2076,1977.0,2 - High School,23484.0,2.0,1.0,-25.0,1.0,426.08,13.9,123.58,18.78,4.78,1992.0,0,587.1199999999999,0,5,2,2
2077,1981.0,4 - PhD,21060.0,3.0,1.0,327.18,0.43,310.06,47.8,174.81,42.12,38.45,1995.0,0,613.2400000000001,0,5,1,2
2078,1981.0,3 - BSc/MSc,18312.0,1.0,1.0,240.73,0.67,180.7,312.85,280.61,-3.0,44.12,1990.0,0,818.2800000000001,1,4,1,2
2079,1991.0,1 - Basic,13308.0,1.0,0.0,185.37,0.7,29.45,112.25,339.73,115.91,94.46,1995.0,0,691.8000000000001,0,5,1,2
2080,1997.0,2 - High School,4020.0,4.0,1.0,81.02,0.87,87.46,294.5,164.81,157.14,118.8,1997.0,1,822.7099999999999,0,5,0,2
2081,1983.0,3 - BSc/MSc,21492.0,4.0,1.0,515.66,0.22,408.41,132.25,78.46,27.45,42.23,1993.0,0,688.8000000000002,0,5,2,0
2082,1993.0,1 - Basic,11232.0,3.0,1.0,90.91,0.89,68.68,564.55,250.27,115.91,32.23,1993.0,1,1031.6399999999999,0,5,0,2
2083,1969.0,2 - High School,31608.0,4.0,1.0,59.45,0.88,291.61,84.45,227.82,38.34,43.23,1985.0,0,685.45,0,5,1,1
2084,1961.0,2 - High School,34968.0,1.0,1.0,48.79,0.88,404.41,39.45,117.8,34.34,0.0,1994.0,0,596.0,0,4,2,1
2085,1962.0,2 - High School,29352.0,3.0,1.0,436.2,0.18,487.09,-20.0,93.24,-1.11,4.78,1976.0,0,585.1099999999999,2,3,2,0
2086,1976.0,2 - High School,23652.0,3.0,1.0,-25.0,1.0,366.29,141.7,98.02,56.01,26.34,1989.0,0,688.36,0,5,2,2
2087,1971.0,1 - Basic,35148.0,1.0,1.0,-75.01,1.06,402.41,256.15,87.35,9.89,40.12,1992.0,0,795.92,0,5,2,2
2088,1943.0,3 - BSc/MSc,40032.0,1.0,0.0,227.06,0.6,204.26,47.8,330.95,10.78,38.45,1978.0,0,632.24,0,5,1,1
2089,1943.0,3 - BSc/MSc,52824.0,4.0,0.0,89.14,0.82,291.39,77.8,235.71,30.56,5.78,1986.0,0,641.2399999999999,0,5,1,1
